vaccination_id,country_id,date_administered,age_group,doses_given,dose_number
7975,12,2023-12-17,65+,25455,2
7976,12,2023-12-17,0-17,135688,1
7977,12,2023-12-24,0-17,108550,2
7978,12,2023-12-17,18-45,291032,1
7979,12,2023-12-24,18-45,232825,2
7980,12,2023-12-17,46-65,150909,1
7981,12,2023-12-24,46-65,120727,2
7982,12,2023-12-17,65+,48220,1
7983,12,2023-12-24,65+,38576,2
7984,12,2023-12-24,0-17,130346,1
7985,12,2023-12-31,0-17,104276,2
7986,12,2023-12-24,18-45,294663,1
7987,12,2023-12-31,18-45,235730,2
7988,12,2023-12-24,46-65,54984,1
7989,12,2023-12-31,46-65,43987,2
7990,12,2023-12-24,65+,93850,1
7991,12,2023-12-31,65+,75080,2
7992,13,2023-01-01,0-17,66143,1
7993,13,2023-01-08,0-17,52914,2
7994,13,2023-01-01,18-45,243714,1
7995,13,2023-01-08,18-45,194971,2
7996,13,2023-01-01,46-65,46421,1
7997,13,2023-01-08,46-65,37137,2
7998,13,2023-01-01,65+,84650,1
7999,13,2023-01-08,65+,67720,2
8000,13,2023-01-08,0-17,48862,1
8001,13,2023-01-15,0-17,39089,2
8002,13,2023-01-08,18-45,193068,1
8003,13,2023-01-15,18-45,154454,2
8004,13,2023-01-08,46-65,90063,1
8005,13,2023-01-15,46-65,72051,2
8006,13,2023-01-08,65+,84743,1
8007,13,2023-01-15,65+,67794,2
8008,13,2023-01-15,0-17,90297,1
8009,13,2023-01-22,0-17,72237,2
8010,13,2023-01-15,18-45,110870,1
8011,13,2023-01-22,18-45,88696,2
8012,13,2023-01-15,46-65,53983,1
8013,13,2023-01-22,46-65,43187,2
8014,13,2023-01-15,65+,27863,1
8015,13,2023-01-22,65+,22290,2
8016,13,2023-01-22,0-17,68303,1
8017,13,2023-01-29,0-17,54643,2
8018,13,2023-01-22,18-45,81756,1
8019,13,2023-01-29,18-45,65404,2
8020,13,2023-01-22,46-65,30990,1
8021,13,2023-01-29,46-65,24792,2
8022,13,2023-01-22,65+,49962,1
8023,13,2023-01-29,65+,39969,2
8024,13,2023-01-29,0-17,123402,1
8025,13,2023-02-05,0-17,98721,2
8026,13,2023-01-29,18-45,241254,1
8027,13,2023-02-05,18-45,193003,2
8028,13,2023-01-29,46-65,112796,1
8029,13,2023-02-05,46-65,90237,2
8030,13,2023-01-29,65+,57404,1
8031,13,2023-02-05,65+,45923,2
8032,13,2023-02-05,0-17,82434,1
8033,13,2023-02-12,0-17,65947,2
8034,13,2023-02-05,18-45,162886,1
8035,13,2023-02-12,18-45,130309,2
8036,13,2023-02-05,46-65,40266,1
8037,13,2023-02-12,46-65,32212,2
8038,13,2023-02-05,65+,56460,1
8039,13,2023-02-12,65+,45168,2
8040,13,2023-02-12,0-17,138622,1
8041,13,2023-02-19,0-17,110897,2
8042,13,2023-02-12,18-45,182325,1
8043,13,2023-02-19,18-45,145860,2
8044,13,2023-02-12,46-65,94514,1
8045,13,2023-02-19,46-65,75611,2
8046,13,2023-02-12,65+,34452,1
8047,13,2023-02-19,65+,27562,2
8048,13,2023-02-19,0-17,47123,1
8049,13,2023-02-26,0-17,37698,2
8050,13,2023-02-19,18-45,218408,1
8051,13,2023-02-26,18-45,174726,2
8052,13,2023-02-19,46-65,58185,1
8053,13,2023-02-26,46-65,46548,2
8054,13,2023-02-19,65+,45293,1
8055,13,2023-02-26,65+,36234,2
8056,13,2023-02-26,0-17,148765,1
8057,13,2023-03-05,0-17,119012,2
8058,13,2023-02-26,18-45,75488,1
8059,13,2023-03-05,18-45,60391,2
8060,13,2023-02-26,46-65,46626,1
8061,13,2023-03-05,46-65,37301,2
8062,13,2023-02-26,65+,49234,1
8063,13,2023-03-05,65+,39387,2
8064,13,2023-03-05,0-17,123332,1
8065,13,2023-03-12,0-17,98666,2
8066,13,2023-03-05,18-45,163075,1
8067,13,2023-03-12,18-45,130460,2
8068,13,2023-03-05,46-65,114053,1
8069,13,2023-03-12,46-65,91242,2
8070,13,2023-03-05,65+,29621,1
8071,13,2023-03-12,65+,23697,2
8072,13,2023-03-12,0-17,107361,1
8073,13,2023-03-19,0-17,85889,2
8074,13,2023-03-12,18-45,175412,1
8075,13,2023-03-19,18-45,140329,2
8076,13,2023-03-12,46-65,75581,1
8077,13,2023-03-19,46-65,60465,2
8078,13,2023-03-12,65+,25307,1
8079,13,2023-03-19,65+,20245,2
8080,13,2023-03-19,0-17,147697,1
8081,13,2023-03-26,0-17,118158,2
8082,13,2023-03-19,18-45,92307,1
8083,13,2023-03-26,18-45,73846,2
8084,13,2023-03-19,46-65,113278,1
8085,13,2023-03-26,46-65,90622,2
8086,13,2023-03-19,65+,34067,1
8087,13,2023-03-26,65+,27253,2
8088,13,2023-03-26,0-17,50313,1
8089,13,2023-04-02,0-17,40250,2
8090,13,2023-03-26,18-45,99819,1
8091,13,2023-04-02,18-45,79855,2
8092,13,2023-03-26,46-65,48467,1
8093,13,2023-04-02,46-65,38774,2
8094,13,2023-03-26,65+,71583,1
8095,13,2023-04-02,65+,57266,2
8096,13,2023-04-02,0-17,122181,1
8097,13,2023-04-09,0-17,97745,2
8098,13,2023-04-02,18-45,196960,1
8099,13,2023-04-09,18-45,157568,2
8100,13,2023-04-02,46-65,55440,1
8101,13,2023-04-09,46-65,44352,2
8102,13,2023-04-02,65+,42709,1
8103,13,2023-04-09,65+,34167,2
8104,13,2023-04-09,0-17,66091,1
8105,13,2023-04-16,0-17,52873,2
8106,13,2023-04-09,18-45,70938,1
8107,13,2023-04-16,18-45,56750,2
8108,13,2023-04-09,46-65,83827,1
8109,13,2023-04-16,46-65,67062,2
8110,13,2023-04-09,65+,81492,1
8111,13,2023-04-16,65+,65194,2
8112,13,2023-04-16,0-17,56371,1
8113,13,2023-04-23,0-17,45097,2
8114,13,2023-04-16,18-45,128582,1
8115,13,2023-04-23,18-45,102865,2
8116,13,2023-04-16,46-65,70475,1
8117,13,2023-04-23,46-65,56380,2
8118,13,2023-04-16,65+,43614,1
8119,13,2023-04-23,65+,34891,2
8120,13,2023-04-23,0-17,115233,1
8121,13,2023-04-30,0-17,92186,2
8122,13,2023-04-23,18-45,172924,1
8123,13,2023-04-30,18-45,138339,2
8124,13,2023-04-23,46-65,49365,1
8125,13,2023-04-30,46-65,39492,2
8126,13,2023-04-23,65+,24941,1
8127,13,2023-04-30,65+,19953,2
8128,13,2023-04-30,0-17,58367,1
8129,13,2023-05-07,0-17,46694,2
8130,13,2023-04-30,18-45,115797,1
8131,13,2023-05-07,18-45,92638,2
8132,13,2023-04-30,46-65,38460,1
8133,13,2023-05-07,46-65,30768,2
8134,13,2023-04-30,65+,81764,1
8135,13,2023-05-07,65+,65411,2
8136,13,2023-05-07,0-17,74288,1
8137,13,2023-05-14,0-17,59430,2
8138,13,2023-05-07,18-45,135368,1
8139,13,2023-05-14,18-45,108295,2
8140,13,2023-05-07,46-65,76170,1
8141,13,2023-05-14,46-65,60936,2
8142,13,2023-05-07,65+,69071,1
8143,13,2023-05-14,65+,55257,2
8144,13,2023-05-14,0-17,49141,1
8145,13,2023-05-21,0-17,39313,2
8146,13,2023-05-14,18-45,162534,1
8147,13,2023-05-21,18-45,130027,2
8148,13,2023-05-14,46-65,47995,1
8149,13,2023-05-21,46-65,38396,2
8150,13,2023-05-14,65+,84662,1
8151,13,2023-05-21,65+,67730,2
8152,13,2023-05-21,0-17,81356,1
8153,13,2023-05-28,0-17,65085,2
8154,13,2023-05-21,18-45,144317,1
8155,13,2023-05-28,18-45,115453,2
8156,13,2023-05-21,46-65,55257,1
8157,13,2023-05-28,46-65,44206,2
8158,13,2023-05-21,65+,55458,1
8159,13,2023-05-28,65+,44366,2
8160,13,2023-05-28,0-17,64782,1
8161,13,2023-06-04,0-17,51826,2
8162,13,2023-05-28,18-45,111491,1
8163,13,2023-06-04,18-45,89192,2
8164,13,2023-05-28,46-65,36581,1
8165,13,2023-06-04,46-65,29264,2
8166,13,2023-05-28,65+,75406,1
8167,13,2023-06-04,65+,60325,2
8168,13,2023-06-04,0-17,115863,1
8169,13,2023-06-11,0-17,92691,2
8170,13,2023-06-04,18-45,77620,1
8171,13,2023-06-11,18-45,62096,2
8172,13,2023-06-04,46-65,62713,1
8173,13,2023-06-11,46-65,50170,2
8174,13,2023-06-04,65+,60764,1
8175,13,2023-06-11,65+,48611,2
8176,13,2023-06-11,0-17,150969,1
8177,13,2023-06-18,0-17,120775,2
8178,13,2023-06-11,18-45,170981,1
8179,13,2023-06-18,18-45,136785,2
8180,13,2023-06-11,46-65,82145,1
8181,13,2023-06-18,46-65,65716,2
8182,13,2023-06-11,65+,81558,1
8183,13,2023-06-18,65+,65246,2
8184,13,2023-06-18,0-17,133337,1
8185,13,2023-06-25,0-17,106670,2
8186,13,2023-06-18,18-45,139289,1
8187,13,2023-06-25,18-45,111431,2
8188,13,2023-06-18,46-65,80469,1
8189,13,2023-06-25,46-65,64375,2
8190,13,2023-06-18,65+,83370,1
8191,13,2023-06-25,65+,66696,2
8192,13,2023-06-25,0-17,93561,1
8193,13,2023-07-02,0-17,74848,2
8194,13,2023-06-25,18-45,225056,1
8195,13,2023-07-02,18-45,180045,2
8196,13,2023-06-25,46-65,74982,1
8197,13,2023-07-02,46-65,59985,2
8198,13,2023-06-25,65+,28638,1
8199,13,2023-07-02,65+,22910,2
8200,13,2023-07-02,0-17,143105,1
8201,13,2023-07-09,0-17,114484,2
8202,13,2023-07-02,18-45,194057,1
8203,13,2023-07-09,18-45,155246,2
8204,13,2023-07-02,46-65,77375,1
8205,13,2023-07-09,46-65,61900,2
8206,13,2023-07-02,65+,85702,1
8207,13,2023-07-09,65+,68561,2
8208,13,2023-07-09,0-17,131259,1
8209,13,2023-07-16,0-17,105007,2
8210,13,2023-07-09,18-45,187246,1
8211,13,2023-07-16,18-45,149797,2
8212,13,2023-07-09,46-65,88319,1
8213,13,2023-07-16,46-65,70655,2
8214,13,2023-07-09,65+,31509,1
8215,13,2023-07-16,65+,25207,2
8216,13,2023-07-16,0-17,126250,1
8217,13,2023-07-23,0-17,101000,2
8218,13,2023-07-16,18-45,93767,1
8219,13,2023-07-23,18-45,75013,2
8220,13,2023-07-16,46-65,122041,1
8221,13,2023-07-23,46-65,97632,2
8222,13,2023-07-16,65+,90683,1
8223,13,2023-07-23,65+,72546,2
8224,13,2023-07-23,0-17,132186,1
8225,13,2023-07-30,0-17,105749,2
8226,13,2023-07-23,18-45,85118,1
8227,13,2023-07-30,18-45,68094,2
8228,13,2023-07-23,46-65,70083,1
8229,13,2023-07-30,46-65,56067,2
8230,13,2023-07-23,65+,91802,1
8231,13,2023-07-30,65+,73442,2
8232,13,2023-07-30,0-17,88996,1
8233,13,2023-08-06,0-17,71196,2
8234,13,2023-07-30,18-45,246472,1
8235,13,2023-08-06,18-45,197177,2
8236,13,2023-07-30,46-65,88963,1
8237,13,2023-08-06,46-65,71171,2
8238,13,2023-07-30,65+,81093,1
8239,13,2023-08-06,65+,64874,2
8240,13,2023-08-06,0-17,68446,1
8241,13,2023-08-13,0-17,54756,2
8242,13,2023-08-06,18-45,230455,1
8243,13,2023-08-13,18-45,184364,2
8244,13,2023-08-06,46-65,115540,1
8245,13,2023-08-13,46-65,92432,2
8246,13,2023-08-06,65+,27809,1
8247,13,2023-08-13,65+,22247,2
8248,13,2023-08-13,0-17,83520,1
8249,13,2023-08-20,0-17,66816,2
8250,13,2023-08-13,18-45,135347,1
8251,13,2023-08-20,18-45,108278,2
8252,13,2023-08-13,46-65,61077,1
8253,13,2023-08-20,46-65,48861,2
8254,13,2023-08-13,65+,42339,1
8255,13,2023-08-20,65+,33871,2
8256,13,2023-08-20,0-17,91631,1
8257,13,2023-08-27,0-17,73305,2
8258,13,2023-08-20,18-45,223539,1
8259,13,2023-08-27,18-45,178831,2
8260,13,2023-08-20,46-65,103719,1
8261,13,2023-08-27,46-65,82975,2
8262,13,2023-08-20,65+,66433,1
8263,13,2023-08-27,65+,53146,2
8264,13,2023-08-27,0-17,99087,1
8265,13,2023-09-03,0-17,79270,2
8266,13,2023-08-27,18-45,139467,1
8267,13,2023-09-03,18-45,111573,2
8268,13,2023-08-27,46-65,69256,1
8269,13,2023-09-03,46-65,55405,2
8270,13,2023-08-27,65+,33448,1
8271,13,2023-09-03,65+,26758,2
8272,13,2023-09-03,0-17,106655,1
8273,13,2023-09-10,0-17,85324,2
8274,13,2023-09-03,18-45,202221,1
8275,13,2023-09-10,18-45,161777,2
8276,13,2023-09-03,46-65,117899,1
8277,13,2023-09-10,46-65,94319,2
8278,13,2023-09-03,65+,87402,1
8279,13,2023-09-10,65+,69921,2
8280,13,2023-09-10,0-17,103732,1
8281,13,2023-09-17,0-17,82986,2
8282,13,2023-09-10,18-45,80451,1
8283,13,2023-09-17,18-45,64361,2
8284,13,2023-09-10,46-65,57369,1
8285,13,2023-09-17,46-65,45895,2
8286,13,2023-09-10,65+,60360,1
8287,13,2023-09-17,65+,48288,2
8288,13,2023-09-17,0-17,78400,1
8289,13,2023-09-24,0-17,62720,2
8290,13,2023-09-17,18-45,137855,1
8291,13,2023-09-24,18-45,110284,2
8292,13,2023-09-17,46-65,66348,1
8293,13,2023-09-24,46-65,53078,2
8294,13,2023-09-17,65+,56884,1
8295,13,2023-09-24,65+,45507,2
8296,13,2023-09-24,0-17,109090,1
8297,13,2023-10-01,0-17,87272,2
8298,13,2023-09-24,18-45,68684,1
8299,13,2023-10-01,18-45,54947,2
8300,13,2023-09-24,46-65,56380,1
8301,13,2023-10-01,46-65,45104,2
8302,13,2023-09-24,65+,33146,1
8303,13,2023-10-01,65+,26517,2
8304,13,2023-10-01,0-17,109054,1
8305,13,2023-10-08,0-17,87243,2
8306,13,2023-10-01,18-45,190233,1
8307,13,2023-10-08,18-45,152187,2
8308,13,2023-10-01,46-65,34464,1
8309,13,2023-10-08,46-65,27571,2
8310,13,2023-10-01,65+,84946,1
8311,13,2023-10-08,65+,67957,2
8312,13,2023-10-08,0-17,76967,1
8313,13,2023-10-15,0-17,61574,2
8314,13,2023-10-08,18-45,105752,1
8315,13,2023-10-15,18-45,84601,2
8316,13,2023-10-08,46-65,99941,1
8317,13,2023-10-15,46-65,79952,2
8318,13,2023-10-08,65+,87117,1
8319,13,2023-10-15,65+,69694,2
8320,13,2023-10-15,0-17,142440,1
8321,13,2023-10-22,0-17,113952,2
8322,13,2023-10-15,18-45,65492,1
8323,13,2023-10-22,18-45,52393,2
8324,13,2023-10-15,46-65,106575,1
8325,13,2023-10-22,46-65,85260,2
8326,13,2023-10-15,65+,44205,1
8327,13,2023-10-22,65+,35364,2
8328,13,2023-10-22,0-17,71046,1
8329,13,2023-10-29,0-17,56837,2
8330,13,2023-10-22,18-45,152808,1
8331,13,2023-10-29,18-45,122247,2
8332,13,2023-10-22,46-65,95350,1
8333,13,2023-10-29,46-65,76280,2
8334,13,2023-10-22,65+,29976,1
8335,13,2023-10-29,65+,23981,2
8336,13,2023-10-29,0-17,139183,1
8337,13,2023-11-05,0-17,111346,2
8338,13,2023-10-29,18-45,86637,1
8339,13,2023-11-05,18-45,69309,2
8340,13,2023-10-29,46-65,121101,1
8341,13,2023-11-05,46-65,96881,2
8342,13,2023-10-29,65+,53933,1
8343,13,2023-11-05,65+,43147,2
8344,13,2023-11-05,0-17,134196,1
8345,13,2023-11-12,0-17,107357,2
8346,13,2023-11-05,18-45,111650,1
8347,13,2023-11-12,18-45,89320,2
8348,13,2023-11-05,46-65,69472,1
8349,13,2023-11-12,46-65,55577,2
8350,13,2023-11-05,65+,67996,1
8351,13,2023-11-12,65+,54396,2
8352,13,2023-11-12,0-17,60347,1
8353,13,2023-11-19,0-17,48278,2
8354,13,2023-11-12,18-45,100901,1
8355,13,2023-11-19,18-45,80720,2
8356,13,2023-11-12,46-65,107185,1
8357,13,2023-11-19,46-65,85748,2
8358,13,2023-11-12,65+,74622,1
8359,13,2023-11-19,65+,59697,2
8360,13,2023-11-19,0-17,126517,1
8361,13,2023-11-26,0-17,101214,2
8362,13,2023-11-19,18-45,222376,1
8363,13,2023-11-26,18-45,177901,2
8364,13,2023-11-19,46-65,106912,1
8365,13,2023-11-26,46-65,85529,2
8366,13,2023-11-19,65+,58946,1
8367,13,2023-11-26,65+,47156,2
8368,13,2023-11-26,0-17,56994,1
8369,13,2023-12-03,0-17,45595,2
8370,13,2023-11-26,18-45,119374,1
8371,13,2023-12-03,18-45,95499,2
8372,13,2023-11-26,46-65,77809,1
8373,13,2023-12-03,46-65,62247,2
8374,13,2023-11-26,65+,32576,1
8375,13,2023-12-03,65+,26061,2
8376,13,2023-12-03,0-17,137145,1
8377,13,2023-12-10,0-17,109716,2
8378,13,2023-12-03,18-45,224626,1
8379,13,2023-12-10,18-45,179701,2
8380,13,2023-12-03,46-65,33553,1
8381,13,2023-12-10,46-65,26842,2
8382,13,2023-12-03,65+,36544,1
8383,13,2023-12-10,65+,29235,2
8384,13,2023-12-10,0-17,135019,1
8385,13,2023-12-17,0-17,108015,2
8386,13,2023-12-10,18-45,216780,1
8387,13,2023-12-17,18-45,173424,2
8388,13,2023-12-10,46-65,53979,1
8389,13,2023-12-17,46-65,43183,2
8390,13,2023-12-10,65+,54860,1
8391,13,2023-12-17,65+,43888,2
8392,13,2023-12-17,0-17,144871,1
8393,13,2023-12-24,0-17,115897,2
8394,13,2023-12-17,18-45,192266,1
8395,13,2023-12-24,18-45,153813,2
8396,13,2023-12-17,46-65,56247,1
8397,13,2023-12-24,46-65,44997,2
8398,13,2023-12-17,65+,80357,1
8399,13,2023-12-24,65+,64285,2
8400,13,2023-12-24,0-17,97069,1
8401,13,2023-12-31,0-17,77655,2
8402,13,2023-12-24,18-45,179443,1
8403,13,2023-12-31,18-45,143554,2
8404,13,2023-12-24,46-65,42344,1
8405,13,2023-12-31,46-65,33875,2
8406,13,2023-12-24,65+,25277,1
8407,13,2023-12-31,65+,20221,2
8408,14,2023-01-01,0-17,136120,1
8409,14,2023-01-08,0-17,108896,2
8410,14,2023-01-01,18-45,286165,1
8411,14,2023-01-08,18-45,228932,2
8412,14,2023-01-01,46-65,78828,1
8413,14,2023-01-08,46-65,63062,2
8414,14,2023-01-01,65+,139299,1
8415,14,2023-01-08,65+,111439,2
8416,14,2023-01-08,0-17,177471,1
8417,14,2023-01-15,0-17,141977,2
8418,14,2023-01-08,18-45,210785,1
8419,14,2023-01-15,18-45,168628,2
8420,14,2023-01-08,46-65,76657,1
8421,14,2023-01-15,46-65,61325,2
8422,14,2023-01-08,65+,142078,1
8423,14,2023-01-15,65+,113662,2
8424,14,2023-01-15,0-17,208730,1
8425,14,2023-01-22,0-17,166984,2
8426,14,2023-01-15,18-45,315420,1
8427,14,2023-01-22,18-45,252336,2
8428,14,2023-01-15,46-65,95411,1
8429,14,2023-01-22,46-65,76329,2
8430,14,2023-01-15,65+,83303,1
8431,14,2023-01-22,65+,66642,2
8432,14,2023-01-22,0-17,95704,1
8433,14,2023-01-29,0-17,76563,2
8434,14,2023-01-22,18-45,279442,1
8435,14,2023-01-29,18-45,223554,2
8436,14,2023-01-22,46-65,200303,1
8437,14,2023-01-29,46-65,160242,2
8438,14,2023-01-22,65+,137752,1
8439,14,2023-01-29,65+,110202,2
8440,14,2023-01-29,0-17,189139,1
8441,14,2023-02-05,0-17,151311,2
8442,14,2023-01-29,18-45,311977,1
8443,14,2023-02-05,18-45,249582,2
8444,14,2023-01-29,46-65,92945,1
8445,14,2023-02-05,46-65,74356,2
8446,14,2023-01-29,65+,85958,1
8447,14,2023-02-05,65+,68766,2
8448,14,2023-02-05,0-17,68153,1
8449,14,2023-02-12,0-17,54522,2
8450,14,2023-02-05,18-45,343640,1
8451,14,2023-02-12,18-45,274912,2
8452,14,2023-02-05,46-65,169855,1
8453,14,2023-02-12,46-65,135884,2
8454,14,2023-02-05,65+,39601,1
8455,14,2023-02-12,65+,31681,2
8456,14,2023-02-12,0-17,240080,1
8457,14,2023-02-19,0-17,192064,2
8458,14,2023-02-12,18-45,302620,1
8459,14,2023-02-19,18-45,242096,2
8460,14,2023-02-12,46-65,144177,1
8461,14,2023-02-19,46-65,115342,2
8462,14,2023-02-12,65+,39551,1
8463,14,2023-02-19,65+,31640,2
8464,14,2023-02-19,0-17,112962,1
8465,14,2023-02-26,0-17,90369,2
8466,14,2023-02-19,18-45,351287,1
8467,14,2023-02-26,18-45,281029,2
8468,14,2023-02-19,46-65,98557,1
8469,14,2023-02-26,46-65,78846,2
8470,14,2023-02-19,65+,150471,1
8471,14,2023-02-26,65+,120377,2
8472,14,2023-02-26,0-17,188244,1
8473,14,2023-03-05,0-17,150595,2
8474,14,2023-02-26,18-45,233634,1
8475,14,2023-03-05,18-45,186907,2
8476,14,2023-02-26,46-65,109514,1
8477,14,2023-03-05,46-65,87611,2
8478,14,2023-02-26,65+,78922,1
8479,14,2023-03-05,65+,63138,2
8480,14,2023-03-05,0-17,112886,1
8481,14,2023-03-12,0-17,90309,2
8482,14,2023-03-05,18-45,246869,1
8483,14,2023-03-12,18-45,197495,2
8484,14,2023-03-05,46-65,155911,1
8485,14,2023-03-12,46-65,124729,2
8486,14,2023-03-05,65+,133957,1
8487,14,2023-03-12,65+,107165,2
8488,14,2023-03-12,0-17,140880,1
8489,14,2023-03-19,0-17,112704,2
8490,14,2023-03-12,18-45,134429,1
8491,14,2023-03-19,18-45,107543,2
8492,14,2023-03-12,46-65,130349,1
8493,14,2023-03-19,46-65,104279,2
8494,14,2023-03-12,65+,115216,1
8495,14,2023-03-19,65+,92173,2
8496,14,2023-03-19,0-17,226921,1
8497,14,2023-03-26,0-17,181537,2
8498,14,2023-03-19,18-45,218336,1
8499,14,2023-03-26,18-45,174668,2
8500,14,2023-03-19,46-65,151305,1
8501,14,2023-03-26,46-65,121044,2
8502,14,2023-03-19,65+,109048,1
8503,14,2023-03-26,65+,87238,2
8504,14,2023-03-26,0-17,121850,1
8505,14,2023-04-02,0-17,97480,2
8506,14,2023-03-26,18-45,136216,1
8507,14,2023-04-02,18-45,108973,2
8508,14,2023-03-26,46-65,61278,1
8509,14,2023-04-02,46-65,49022,2
8510,14,2023-03-26,65+,152940,1
8511,14,2023-04-02,65+,122352,2
8512,14,2023-04-02,0-17,187830,1
8513,14,2023-04-09,0-17,150264,2
8514,14,2023-04-02,18-45,368692,1
8515,14,2023-04-09,18-45,294954,2
8516,14,2023-04-02,46-65,91720,1
8517,14,2023-04-09,46-65,73376,2
8518,14,2023-04-02,65+,120856,1
8519,14,2023-04-09,65+,96685,2
8520,14,2023-04-09,0-17,236388,1
8521,14,2023-04-16,0-17,189111,2
8522,14,2023-04-09,18-45,195057,1
8523,14,2023-04-16,18-45,156046,2
8524,14,2023-04-09,46-65,74561,1
8525,14,2023-04-16,46-65,59649,2
8526,14,2023-04-09,65+,127149,1
8527,14,2023-04-16,65+,101719,2
8528,14,2023-04-16,0-17,237799,1
8529,14,2023-04-23,0-17,190239,2
8530,14,2023-04-16,18-45,351393,1
8531,14,2023-04-23,18-45,281114,2
8532,14,2023-04-16,46-65,175223,1
8533,14,2023-04-23,46-65,140178,2
8534,14,2023-04-16,65+,108004,1
8535,14,2023-04-23,65+,86403,2
8536,14,2023-04-23,0-17,191675,1
8537,14,2023-04-30,0-17,153340,2
8538,14,2023-04-23,18-45,312922,1
8539,14,2023-04-30,18-45,250337,2
8540,14,2023-04-23,46-65,162713,1
8541,14,2023-04-30,46-65,130171,2
8542,14,2023-04-23,65+,114411,1
8543,14,2023-04-30,65+,91529,2
8544,14,2023-04-30,0-17,256657,1
8545,14,2023-05-07,0-17,205325,2
8546,14,2023-04-30,18-45,182910,1
8547,14,2023-05-07,18-45,146328,2
8548,14,2023-04-30,46-65,116008,1
8549,14,2023-05-07,46-65,92806,2
8550,14,2023-04-30,65+,83501,1
8551,14,2023-05-07,65+,66801,2
8552,14,2023-05-07,0-17,71097,1
8553,14,2023-05-14,0-17,56878,2
8554,14,2023-05-07,18-45,321350,1
8555,14,2023-05-14,18-45,257080,2
8556,14,2023-05-07,46-65,139688,1
8557,14,2023-05-14,46-65,111750,2
8558,14,2023-05-07,65+,60547,1
8559,14,2023-05-14,65+,48438,2
8560,14,2023-05-14,0-17,204408,1
8561,14,2023-05-21,0-17,163526,2
8562,14,2023-05-14,18-45,171473,1
8563,14,2023-05-21,18-45,137179,2
8564,14,2023-05-14,46-65,133916,1
8565,14,2023-05-21,46-65,107133,2
8566,14,2023-05-14,65+,129396,1
8567,14,2023-05-21,65+,103517,2
8568,14,2023-05-21,0-17,239118,1
8569,14,2023-05-28,0-17,191294,2
8570,14,2023-05-21,18-45,310179,1
8571,14,2023-05-28,18-45,248143,2
8572,14,2023-05-21,46-65,129701,1
8573,14,2023-05-28,46-65,103761,2
8574,14,2023-05-21,65+,136399,1
8575,14,2023-05-28,65+,109119,2
8576,14,2023-05-28,0-17,226411,1
8577,14,2023-06-04,0-17,181129,2
8578,14,2023-05-28,18-45,373322,1
8579,14,2023-06-04,18-45,298657,2
8580,14,2023-05-28,46-65,79376,1
8581,14,2023-06-04,46-65,63500,2
8582,14,2023-05-28,65+,49866,1
8583,14,2023-06-04,65+,39892,2
8584,14,2023-06-04,0-17,88961,1
8585,14,2023-06-11,0-17,71169,2
8586,14,2023-06-04,18-45,182671,1
8587,14,2023-06-11,18-45,146137,2
8588,14,2023-06-04,46-65,176146,1
8589,14,2023-06-11,46-65,140917,2
8590,14,2023-06-04,65+,126853,1
8591,14,2023-06-11,65+,101482,2
8592,14,2023-06-11,0-17,99592,1
8593,14,2023-06-18,0-17,79674,2
8594,14,2023-06-11,18-45,312600,1
8595,14,2023-06-18,18-45,250080,2
8596,14,2023-06-11,46-65,103212,1
8597,14,2023-06-18,46-65,82570,2
8598,14,2023-06-11,65+,48905,1
8599,14,2023-06-18,65+,39124,2
8600,14,2023-06-18,0-17,132806,1
8601,14,2023-06-25,0-17,106244,2
8602,14,2023-06-18,18-45,332502,1
8603,14,2023-06-25,18-45,266002,2
8604,14,2023-06-18,46-65,98808,1
8605,14,2023-06-25,46-65,79046,2
8606,14,2023-06-18,65+,129766,1
8607,14,2023-06-25,65+,103812,2
8608,14,2023-06-25,0-17,128183,1
8609,14,2023-07-02,0-17,102547,2
8610,14,2023-06-25,18-45,183260,1
8611,14,2023-07-02,18-45,146608,2
8612,14,2023-06-25,46-65,96797,1
8613,14,2023-07-02,46-65,77437,2
8614,14,2023-06-25,65+,137070,1
8615,14,2023-07-02,65+,109656,2
8616,14,2023-07-02,0-17,155033,1
8617,14,2023-07-09,0-17,124026,2
8618,14,2023-07-02,18-45,370205,1
8619,14,2023-07-09,18-45,296164,2
8620,14,2023-07-02,46-65,141467,1
8621,14,2023-07-09,46-65,113173,2
8622,14,2023-07-02,65+,147842,1
8623,14,2023-07-09,65+,118273,2
8624,14,2023-07-09,0-17,78020,1
8625,14,2023-07-16,0-17,62416,2
8626,14,2023-07-09,18-45,377312,1
8627,14,2023-07-16,18-45,301850,2
8628,14,2023-07-09,46-65,128646,1
8629,14,2023-07-16,46-65,102917,2
8630,14,2023-07-09,65+,138954,1
8631,14,2023-07-16,65+,111163,2
8632,14,2023-07-16,0-17,137894,1
8633,14,2023-07-23,0-17,110315,2
8634,14,2023-07-16,18-45,194923,1
8635,14,2023-07-23,18-45,155938,2
8636,14,2023-07-16,46-65,59770,1
8637,14,2023-07-23,46-65,47816,2
8638,14,2023-07-16,65+,137420,1
8639,14,2023-07-23,65+,109936,2
8640,14,2023-07-23,0-17,90778,1
8641,14,2023-07-30,0-17,72622,2
8642,14,2023-07-23,18-45,164664,1
8643,14,2023-07-30,18-45,131731,2
8644,14,2023-07-23,46-65,114562,1
8645,14,2023-07-30,46-65,91649,2
8646,14,2023-07-23,65+,104460,1
8647,14,2023-07-30,65+,83568,2
